sequence,source_index,source_time_s,replay_cycle,capture_s,output_s,processing_ms,frame_age_ms,core_ms,distance_render_ms,depth_age_ms,depth_valid,depth_status,edge_pixels,valid_depth_edge_pixels
1217,17,1.7000000000000002,10,215670.9256055,215670.9519031,25.118200021097437,26.297600008547306,21.35429999907501,2.2478999744635075,0.0,True,ok,5312,5312
1218,18,1.8,10,215670.9590234,215670.9825248,23.032299999613315,23.50139999180101,19.347499997820705,2.155299996957183,0.0,True,ok,5363,5363
1219,19,1.9000000000000001,10,215670.9926522,215671.0229595,29.837400012183934,30.307300010463223,25.968499976443127,2.3781000054441392,0.0,True,ok,5455,5455
1220,20,2.0,10,215671.025493,215671.0512295,25.097600009758025,25.736500014318153,21.242200018605217,2.3077999940142035,0.0,True,ok,5508,5508
1221,21,2.1,10,215671.0589831,215671.0831754,23.620899999514222,24.192300013964996,19.93340000626631,2.166600024793297,0.0,True,ok,5300,5300
1222,22,2.2,10,215671.0923304,215671.1200324,27.214400004595518,27.702000021236017,23.39149999897927,2.3077000223565847,0.0,True,ok,5384,5384
1223,23,2.3000000000000003,10,215671.125712,215671.1512388,24.636499991174787,25.52679998916574,20.762600004673004,2.317599981324747,0.0,True,ok,5355,5355
1224,24,2.4000000000000004,10,215671.1592762,215671.1900051,30.23810000740923,30.728900019312277,25.69529999163933,3.06990000535734,0.0,True,ok,5072,5072
1225,25,2.5,10,215671.1924417,215671.2162818,23.376400000415742,23.840100009692833,19.567199982702732,2.3348999966401607,0.0,True,ok,4851,4851
1226,26,2.6,10,215671.225773,215671.2509212,24.506499990820885,25.148199987597764,20.86670001153834,2.170699997805059,0.0,True,ok,4933,4933
1227,27,2.7,10,215671.2589856,215671.2846382,25.11159999994561,25.65260001574643,20.864999998593703,2.6610999775584787,0.0,True,ok,4889,4889
1228,28,2.8000000000000003,10,215671.2922778,215671.3174047,24.64230000623502,25.126900000032037,20.59870000812225,2.583800000138581,0.0,True,ok,4508,4508
1229,29,2.9000000000000004,10,215671.325836,215671.3529292,26.393599982839078,27.093199983937666,22.821499995188788,2.137400006176904,0.0,True,ok,4516,4516
1230,30,3.0,10,215671.3592439,215671.3860164,26.296700001694262,26.77250001579523,22.624500008532777,2.134100010152906,0.0,True,ok,4326,4326
1231,31,3.1,10,215671.3927625,215671.4169346,23.62130000256002,24.172100005671382,20.113800012040883,2.0963000133633614,0.0,True,ok,4407,4407
1232,32,3.2,10,215671.4255397,215671.4536184,27.426999993622303,28.078700008336455,23.881700006313622,2.187300007790327,0.0,True,ok,4113,4113
1233,33,3.3000000000000003,10,215671.4589869,215671.4838825,24.24520000931807,24.89560001413338,20.771600014995784,2.0101999980397522,0.0,True,ok,4211,4211
1234,34,3.4000000000000004,10,215671.4922575,215671.5177809,24.891500012017787,25.52339999238029,19.836799998302013,2.541699999710545,0.0,True,ok,4198,4198
1235,35,3.5,10,215671.5254743,215671.5520561,26.107699988642707,26.581799989799038,22.144699993077666,2.3996999952942133,0.0,True,ok,4125,4125
1236,36,3.6,10,215671.5591384,215671.5875148,27.90469999308698,28.376399975968525,24.218000005930662,2.3572999925818294,0.0,True,ok,4267,4267
1237,37,3.7,10,215671.5922342,215671.6188106,25.62420000322163,26.576399977784604,21.357999998144805,2.175300003727898,0.0,True,ok,3805,3805
1238,38,3.8000000000000003,10,215671.6254296,215671.6512038,24.878700001863763,25.77419998124242,21.239300025627017,2.321400010259822,0.0,True,ok,3921,3921
1239,39,3.9000000000000004,10,215671.659053,215671.6835174,23.962800012668595,24.46439999039285,20.290999993449077,2.320999978110194,0.0,True,ok,3864,3864
1240,40,4.0,10,215671.6924461,215671.7167229,23.762900003930554,24.276799988001585,20.00750001752749,2.435900009004399,0.0,True,ok,3828,3828
1241,41,4.1000000000000005,10,215671.7259561,215671.7512192,24.84960001311265,25.263099989388138,20.58409998426214,3.0066000181250274,0.0,True,ok,3659,3659
1242,42,4.2,10,215671.7592308,215671.7841267,24.45209998404607,24.895899987313896,20.39590000640601,2.201800001785159,0.0,True,ok,3989,3989
1243,43,4.3,10,215671.7925582,215671.8202644,27.248600003076717,27.70620002411306,23.660200007725507,2.2800999868195504,0.0,True,ok,4294,4294
1244,44,4.4,10,215671.8258652,215671.8501921,23.85230001527816,24.326900020241737,20.21509999758564,2.302000008057803,0.0,True,ok,4623,4623
1245,45,4.5,10,215671.85927,215671.8876063,27.430000016465783,28.336300019873306,23.52319998317398,2.5750999921001494,0.0,True,ok,4708,4708
1246,46,4.6000000000000005,10,215671.8923386,215671.9170518,24.068099999567494,24.71319999312982,20.488300011493266,2.216599998064339,0.0,True,ok,4834,4834
1247,47,4.7,10,215671.9258963,215671.9507892,24.358599999686703,24.892899993574247,20.73060002294369,2.2708000033162534,0.0,True,ok,4677,4677
1248,48,4.800000000000001,10,215671.9590282,215671.9830026,23.39429999119602,23.974399984581396,19.80000000912696,2.2019000025466084,0.0,True,ok,4591,4591
1249,49,4.9,10,215671.9922616,215672.017865,25.039600004674867,25.60339999035932,21.4978999865707,2.019999985350296,0.0,True,ok,4442,4442
1250,50,5.0,10,215672.0256112,215672.0518584,25.74439998716116,26.247200003126636,22.146000002976507,2.290400007041171,0.0,True,ok,4408,4408
1251,51,5.1000000000000005,10,215672.0590806,215672.0840333,24.279400007799268,24.952699983259663,20.62570000998676,2.3133000067900866,0.0,True,ok,4418,4418
1252,52,5.2,10,215672.0924099,215672.1167733,23.91029999125749,24.36339997802861,20.465899986447766,2.1203999931458384,0.0,True,ok,4600,4600
1253,53,5.300000000000001,10,215672.1258568,215672.151316,25.00530000543222,25.459199998294935,21.503700001630932,2.146699989680201,0.0,True,ok,4489,4489
1254,54,5.4,10,215672.1591728,215672.1875378,27.331499994033948,28.365000005578622,22.500399994896725,3.5120999964419752,0.0,True,ok,4625,4625
1255,55,5.5,10,215672.1923039,215672.2200944,27.068099996540695,27.79049999662675,21.469300001626834,4.226799996104091,0.0,True,ok,4379,4379
1256,56,5.6000000000000005,10,215672.2257537,215672.2500618,23.537800007034093,24.308099993504584,19.997800001874566,2.079900004900992,0.0,True,ok,4212,4212
1257,57,5.7,10,215672.2587335,215672.2860122,26.81710000615567,27.278699999442324,23.28640001360327,2.260500012198463,0.0,True,ok,4229,4229
1258,58,5.800000000000001,10,215672.2924401,215672.3184896,25.46259999508038,26.04950001114048,21.878400002606213,2.1966000203974545,0.0,True,ok,4294,4294
1259,59,5.9,10,215672.3257264,215672.3526804,26.252100011333823,26.954000000841916,22.42130000377074,2.4201000051107258,0.0,True,ok,4337,4337
1260,60,6.0,10,215672.3588368,215672.3831885,23.76350000849925,24.35170000535436,20.131700002821162,2.326900023035705,0.0,True,ok,4334,4334
1261,61,6.1000000000000005,10,215672.3925537,215672.4187349,25.532100000418723,26.181200024439022,21.494100015843287,2.745000005234033,0.0,True,ok,4169,4169
1262,62,6.2,10,215672.4258268,215672.4508633,24.43780002067797,25.036500010173768,20.972700003767386,2.13500001700595,0.0,True,ok,4172,4172
1263,63,6.300000000000001,10,215672.4592416,215672.4852884,25.4881999862846,26.04679999058135,21.88309998018667,2.203999989433214,0.0,True,ok,4147,4147
1264,64,6.4,10,215672.4925842,215672.5175771,24.515099998097867,24.992899998323992,20.606700010830536,2.1149000094737858,0.0,True,ok,4178,4178
1265,65,6.5,10,215672.5255955,215672.551914,25.67620002082549,26.318500022171065,21.458100003656,2.802300004987046,0.0,True,ok,4169,4169
1266,66,6.6000000000000005,10,215672.5589649,215672.5896076,30.112700012978166,30.64270000322722,26.625500002410263,2.1927999914623797,0.0,True,ok,4168,4168
1267,67,6.7,10,215672.5921641,215672.6170524,24.334699992323294,24.888299987651408,20.95420000841841,2.082999999402091,0.0,True,ok,4086,4086
1268,68,6.800000000000001,10,215672.6256255,215672.6515701,24.701799993636087,25.94459999818355,21.049600007245317,2.3076000215951353,0.0,True,ok,4379,4379
1269,69,6.9,10,215672.6591515,215672.6831915,23.356599995167926,24.039999989327043,19.714599999133497,2.1489000064320862,0.0,True,ok,4282,4282
1270,70,7.0,10,215672.6925059,215672.7169693,23.798100010026246,24.463400011882186,20.18389999284409,2.2810999944340438,0.0,True,ok,4247,4247
1271,71,7.1000000000000005,10,215672.7258964,215672.7495267,23.058699996909127,23.6303000128828,19.61359998676926,2.0874000038020313,0.0,True,ok,4354,4354
1272,72,7.2,10,215672.7593177,215672.7839568,23.754900001222268,24.63910001097247,19.857300008879974,2.5418000004719943,0.0,True,ok,4628,4628
1273,73,7.300000000000001,10,215672.7922194,215672.8170507,24.378799978876486,24.831299990182742,21.073799987789243,2.005700021982193,0.0,True,ok,4287,4287
1274,74,7.4,10,215672.8256331,215672.8491528,23.000099987257272,23.519699985627085,19.54099998692982,2.118400007020682,0.0,True,ok,4455,4455
1275,75,7.5,10,215672.8590214,215672.8836899,24.176399980206043,24.6684999729041,20.846700004767627,1.9910999981220812,0.0,True,ok,4560,4560
1276,76,7.6000000000000005,10,215672.8924379,215672.9182379,25.286300020525232,25.800000003073364,21.740399999544024,2.1798999805469066,0.0,True,ok,4662,4662
1277,77,7.7,10,215672.9257895,215672.9511385,24.84520000871271,25.34900000318885,21.260600013192743,2.2496000165119767,0.0,True,ok,4381,4381
1278,78,7.800000000000001,10,215672.9591962,215672.9835984,23.87899998575449,24.40219998243265,20.491600007517263,2.084899984765798,0.0,True,ok,4350,4350
1279,79,7.9,10,215672.9921032,215673.0230541,30.296199984150007,30.95089999260381,24.8522000038065,3.8942999963182956,0.0,True,ok,4058,4058
1280,80,8.0,10,215673.0255812,215673.0507186,24.48039999580942,25.137399992672727,21.110300003783777,2.045200002612546,0.0,True,ok,4074,4074
1281,81,8.1,10,215673.0592134,215673.0855492,25.71010001702234,26.33580000838265,22.282499994616956,2.119699987815693,0.0,True,ok,4079,4079
1282,82,8.200000000000001,10,215673.09219,215673.1201927,27.364800014765933,28.002700011711568,22.22860002075322,3.1405999907292426,0.0,True,ok,4288,4288
1283,83,8.3,10,215673.1257421,215673.1507646,24.309300002641976,25.022499990882352,20.835000002989545,2.13939999230206,0.0,True,ok,4269,4269
1284,84,8.4,10,215673.1593445,215673.1862844,26.470999990124255,26.93990000989288,22.443699999712408,2.4865999876055866,0.0,True,ok,3996,3996
1285,85,8.5,10,215673.1921773,215673.2167224,23.89549999497831,24.545099993702024,20.285100006731227,2.288599993335083,0.0,True,ok,4318,4318
1286,86,8.6,10,215673.2255125,215673.2517165,25.739000004250556,26.203999994322658,22.270799992838874,2.145599981304258,0.0,True,ok,4410,4410
1287,87,8.700000000000001,10,215673.2589722,215673.2830766,23.580799985211343,24.1043999849353,20.137199986493215,2.154999994672835,0.0,True,ok,4345,4345
1288,88,8.8,10,215673.2922944,215673.3164077,23.4966000134591,24.11330002360046,19.89630001480691,2.160299976821989,0.0,True,ok,3995,3995
1289,89,8.9,10,215673.3259272,215673.3494977,23.02880000206642,23.570499994093552,19.721100019523874,2.0271000103093684,0.0,True,ok,4114,4114
1290,90,9.0,10,215673.3588104,215673.3826973,23.347899987129495,23.886899987701327,19.94819997344166,2.1096999989822507,0.0,True,ok,4407,4407
1291,91,9.1,10,215673.3925662,215673.4180058,24.28809998673387,25.439599994570017,20.56609999272041,2.3486000136472285,0.0,True,ok,4504,4504
1292,92,9.200000000000001,10,215673.4258346,215673.4505839,23.753899993607774,24.749300006078556,20.205799984978512,2.2330000065267086,0.0,True,ok,4602,4602
1293,93,9.3,10,215673.4590128,215673.4881571,28.2613999734167,29.144299973268062,24.17809999315068,2.6368999970145524,0.0,True,ok,4719,4719
1294,94,9.4,10,215673.4923508,215673.5169848,24.141700007021427,24.634000001242384,20.159799983957782,2.3262999893631786,33.3379999792669,True,ok,4623,4623
1295,95,9.5,10,215673.5259603,215673.5501171,23.481500014895573,24.156800005584955,19.752400025026873,2.421600016532466,0.0,True,ok,4555,4555
1296,96,9.600000000000001,10,215673.5588541,215673.5855989,26.288499997463077,26.744800008600578,22.8759000019636,2.139599993824959,0.0,True,ok,4902,4902
1297,97,9.700000000000001,10,215673.592348,215673.6197538,26.947000005748123,27.405800006818026,22.977199987508357,2.677699987543747,0.0,True,ok,4793,4793
1298,98,9.8,10,215673.6255937,215673.6525918,26.533600001130253,26.998099987395108,22.883099998580292,2.36169999698177,0.0,True,ok,4857,4857
1299,99,9.9,10,215673.6589417,215673.6840403,24.648899998283014,25.09859998826869,21.05219999793917,2.326399990124628,0.0,True,ok,4985,4985
1300,100,10.0,10,215673.6925883,215673.7174604,24.384899996221066,24.872099980711937,21.002199995564297,2.089799992972985,0.0,True,ok,4973,4973
1301,101,10.100000000000001,10,215673.7253816,215673.7519127,25.93570001772605,26.53110001119785,21.36630000313744,2.828000026056543,0.0,True,ok,4507,4507
1302,102,10.200000000000001,10,215673.7591928,215673.7839295,24.130600009812042,24.73669999744743,20.13180000358261,2.757499983999878,0.0,True,ok,4834,4834
1303,103,10.3,10,215673.7924815,215673.8181989,25.05669998936355,25.717400014400482,21.617699996568263,2.1281999943312258,0.0,True,ok,4943,4943
1304,104,10.4,10,215673.8254344,215673.8502891,24.17849999619648,24.854699993738905,20.714900019811466,2.1769999875687063,0.0,True,ok,5082,5082
1305,105,10.5,10,215673.8588884,215673.8844196,25.05090000340715,25.53120002266951,21.683600003598258,2.1210999984759837,0.0,True,ok,4986,4986
1306,106,10.600000000000001,10,215673.8921889,215673.9190431,26.40510001219809,26.85419999761507,22.40190000156872,2.7830999752040952,0.0,True,ok,5037,5037
1307,107,10.700000000000001,10,215673.9258967,215673.9502898,23.902200016891584,24.39310000045225,20.518000004813075,2.131399989593774,0.0,True,ok,5162,5162
1308,108,10.8,10,215673.9591034,215673.9831351,23.408899985952303,24.03169998433441,19.87889999873005,2.322399988770485,0.0,True,ok,4884,4884
1309,109,10.9,10,215673.9924239,215674.0170921,24.203000008128583,24.668199999723583,20.794799987925217,2.1649000118486583,0.0,True,ok,4890,4890
1310,110,11.0,10,215674.0254904,215674.0517044,25.231999985408038,26.2139999831561,21.257699991110712,2.608599985251203,0.0,True,ok,4848,4848
1311,111,11.100000000000001,10,215674.0590667,215674.0836102,23.908100003609434,24.543500010622665,20.578399999067187,2.0791999995708466,0.0,True,ok,5030,5030
1312,112,11.200000000000001,10,215674.0923708,215674.1206031,27.548199985176325,28.232299984665588,24.106199998641387,2.193300024373457,0.0,True,ok,5114,5114
1313,113,11.3,10,215674.1256299,215674.1525379,26.242499996442348,26.907999999821186,22.383800009265542,2.526600001147017,0.0,True,ok,5293,5293
1314,114,11.4,10,215674.159139,215674.1843218,24.717400025110692,25.18280001822859,21.179799980018288,2.272200013976544,0.0,True,ok,5423,5423
1315,115,11.5,10,215674.1924319,215674.2165615,23.512200015829876,24.12960000219755,19.753700005821884,2.454600005876273,0.0,True,ok,5340,5340
1316,116,11.600000000000001,10,215674.2256912,215674.250404,24.18839998426847,24.712799990084022,20.384400006150827,2.545700001064688,0.0,True,ok,5279,5279
1317,117,11.700000000000001,10,215674.2590249,215674.2844251,24.931599997216836,25.400199985597283,21.35290001751855,2.3252000100910664,0.0,True,ok,5498,5498
1318,118,11.8,10,215674.2921021,215674.3180514,25.49110000836663,25.949300004867837,21.933000010903925,2.24760000128299,0.0,True,ok,5517,5517
1319,119,11.9,10,215674.3257491,215674.3529007,26.7267000162974,27.151599992066622,22.759400017093867,2.7014999941457063,0.0,True,ok,5266,5266
1320,0,0.0,11,215674.3618759,215674.3905475,27.59019998484291,28.671599982772022,23.179000010713935,3.1518999894615263,0.0,True,ok,4708,4708
1321,1,0.1,11,215674.3925294,215674.4191627,25.95930002280511,26.63330000359565,22.648599988315254,2.0801999780815095,0.0,True,ok,4681,4681
1322,2,0.2,11,215674.4259411,215674.4510717,24.54290000605397,25.130599999101833,21.12319998559542,2.175600006012246,0.0,True,ok,4360,4360
1323,3,0.30000000000000004,11,215674.4588723,215674.4824689,23.138999997172505,23.596600018208846,19.52899998286739,2.3597000108566135,0.0,True,ok,4532,4532
1324,4,0.4,11,215674.4923178,215674.5167085,23.694500006968156,24.390700011281297,19.90399998612702,2.4526999914087355,0.0,True,ok,4533,4533
1325,5,0.5,11,215674.5257018,215674.5543126,28.109899983974174,28.610799985472113,22.88780000526458,3.9603000041097403,0.0,True,ok,4334,4334
1326,6,0.6000000000000001,11,215674.5593588,215674.5843505,24.167099996702746,24.9916999891866,20.67870000610128,2.223099989350885,0.0,True,ok,4462,4462
1327,7,0.7000000000000001,11,215674.5924396,215674.618923,25.34439999726601,26.483399997232482,21.93789999000728,2.1169999963603914,0.0,True,ok,4479,4479
1328,8,0.8,11,215674.6259607,215674.6556849,29.251900006784126,29.724199994234368,25.32660000724718,2.0744000212289393,0.0,True,ok,4534,4534
1329,9,0.9,11,215674.6589715,215674.6842458,24.694899999303743,25.274299987358972,21.343300002627075,2.1323999972082675,0.0,True,ok,4491,4491
1330,10,1.0,11,215674.6921589,215674.7167109,23.89069998753257,24.551999988034368,20.319000002928078,2.2701999987475574,0.0,True,ok,4600,4600
1331,11,1.1,11,215674.7256676,215674.7513231,25.211700005456805,25.65550000872463,20.71000001160428,2.918200014391914,0.0,True,ok,4781,4781
1332,12,1.2000000000000002,11,215674.7590603,215674.7832279,23.092700022971258,24.167600000509992,19.691199995577335,2.1237999899312854,0.0,True,ok,5044,5044
1333,13,1.3,11,215674.7925462,215674.8168223,23.804600001312792,24.27609998267144,20.214700023643672,2.3173000081442297,0.0,True,ok,4620,4620
1334,14,1.4000000000000001,11,215674.8258701,215674.8503205,23.937699996167794,24.450400000205263,20.337399997515604,2.325700013898313,0.0,True,ok,4785,4785
1335,15,1.5,11,215674.8589311,215674.8831765,23.630700015928596,24.245400010840967,20.086800010176376,2.234999992651865,0.0,True,ok,5045,5045
1336,16,1.6,11,215674.8925864,215674.9171693,24.03010000125505,24.58289999049157,20.406399999046698,2.3255999840330333,0.0,True,ok,5382,5382
1337,17,1.7000000000000002,11,215674.9257115,215674.9492842,22.93209999334067,23.572700010845438,19.478300004266202,2.1163999917916954,0.0,True,ok,5312,5312
1338,18,1.8,11,215674.9590338,215674.9838655,24.164599977666512,24.83169999322854,20.69380000466481,2.042400010395795,0.0,True,ok,5363,5363
1339,19,1.9000000000000001,11,215674.9924759,215675.0191561,26.050299988128245,26.680199982365593,22.332699998514727,2.3321000044234097,0.0,True,ok,5455,5455
1340,20,2.0,11,215675.0258267,215675.0520073,25.716500007547438,26.180599990766495,21.519199974136427,2.900699997553602,0.0,True,ok,5508,5508
1341,21,2.1,11,215675.0591642,215675.0838142,24.20080002048053,24.650000006658956,20.74380000703968,2.119699987815693,0.0,True,ok,5300,5300
1342,22,2.2,11,215675.0926793,215675.1165203,23.184500023489818,23.841000016545877,19.486800010781735,2.368299989029765,0.0,True,ok,5384,5384
1343,23,2.3000000000000003,11,215675.1254574,215675.153656,27.718299999833107,28.198600019095466,23.58839998487383,2.3533999919891357,0.0,True,ok,5355,5355
1344,24,2.4000000000000004,11,215675.1589235,215675.1864404,27.042899979278445,27.516899979673326,23.29389998340048,2.456299989717081,0.0,True,ok,5072,5072
1345,25,2.5,11,215675.1924959,215675.2174414,24.3367999792099,24.94549998664297,20.03119999426417,2.3651000228710473,0.0,True,ok,4851,4851
1346,26,2.6,11,215675.2257498,215675.25032,24.107499979436398,24.570199981098995,19.947399996453896,2.8082000208087265,0.0,True,ok,4933,4933
1347,27,2.7,11,215675.2590891,215675.2860684,25.962899992009625,26.979299989761785,22.564499988220632,2.1071000082883984,0.0,True,ok,4889,4889
1348,28,2.8000000000000003,11,215675.2921273,215675.3159213,23.316600010730326,23.794000007910654,19.717800023499876,2.2585999977309257,0.0,True,ok,4508,4508
1349,29,2.9000000000000004,11,215675.3260547,215675.3524202,25.671000010333955,26.365500001702458,22.031000000424683,2.1670999994967133,0.0,True,ok,4516,4516
1350,30,3.0,11,215675.3589963,215675.3828467,23.298899992369115,23.850400000810623,19.969499990111217,2.0948000019416213,0.0,True,ok,4326,4326
1351,31,3.1,11,215675.39228,215675.4192981,26.377400005003437,27.018099994165823,22.89059999748133,2.140299999155104,0.0,True,ok,4407,4407
1352,32,3.2,11,215675.4258441,215675.4501276,23.811699997168034,24.28349998081103,20.484300010139123,2.079900004900992,0.0,True,ok,4113,4113
1353,33,3.3000000000000003,11,215675.4590967,215675.4873948,27.835899993078783,28.298099990934134,24.539500009268522,2.0591000211425126,0.0,True,ok,4211,4211
1354,34,3.4000000000000004,11,215675.4924398,215675.524269,31.194099981803447,31.82919998653233,27.982400002656505,1.9797999993897974,0.0,True,ok,4198,4198
1355,35,3.5,11,215675.5257594,215675.5506695,24.45070000248961,24.91009997902438,20.90390000375919,2.282300003571436,0.0,True,ok,4125,4125
1356,36,3.6,11,215675.5591703,215675.586949,27.2660999908112,27.77869999408722,21.993300004396588,4.055100027471781,0.0,True,ok,4267,4267
1357,37,3.7,11,215675.5921489,215675.6164929,23.478600021917373,24.34400000493042,20.149400021182373,2.0982999994885176,0.0,True,ok,3805,3805
1358,38,3.8000000000000003,11,215675.6256534,215675.652842,26.71200002077967,27.188600011868402,22.537200013175607,2.9187000181991607,0.0,True,ok,3921,3921
1359,39,3.9000000000000004,11,215675.6593968,215675.684616,24.727700016228482,25.219200004357845,21.202400006586686,2.286900009494275,0.0,True,ok,3864,3864
1360,40,4.0,11,215675.6924354,215675.7203468,27.446399995824322,27.911399985896423,23.551099991891533,2.5713999930303544,0.0,True,ok,3828,3828
1361,41,4.1000000000000005,11,215675.7255096,215675.7493078,23.223700001835823,23.798200010787696,19.813100021565333,2.1951000089757144,0.0,True,ok,3659,3659
1362,42,4.2,11,215675.7588489,215675.7850993,25.59770000516437,26.250399998389184,21.76630002213642,2.592500008177012,0.0,True,ok,3989,3989
1363,43,4.3,11,215675.7921913,215675.8181164,25.46750000328757,25.92510002432391,22.067999991122633,2.1747999999206513,0.0,True,ok,4294,4294
1364,44,4.4,11,215675.8256096,215675.85149,24.852800008375198,25.880400004098192,20.459999999729916,2.7707999979611486,0.0,True,ok,4623,4623
1365,45,4.5,11,215675.8590933,215675.8845791,24.849000008543953,25.485799997113645,21.063099993625656,2.5086000096052885,0.0,True,ok,4708,4708
1366,46,4.6000000000000005,11,215675.8924423,215675.9166399,23.733400012133643,24.19759999611415,20.30239999294281,2.1597000013571233,0.0,True,ok,4834,4834
1367,47,4.7,11,215675.9258358,215675.951999,25.724100007209927,26.163200003793463,22.13389999815263,2.350399998249486,0.0,True,ok,4677,4677
1368,48,4.800000000000001,11,215675.9591102,215675.9832748,23.43619999010116,24.164600006770343,19.62400000775233,2.288599993335083,0.0,True,ok,4591,4591
1369,49,4.9,11,215675.9924222,215676.022777,29.707000008784235,30.354799993801862,26.39020001515746,2.029199997195974,0.0,True,ok,4442,4442
1370,50,5.0,11,215676.0257391,215676.0502122,23.874900012742728,24.47309999843128,20.147599978372455,2.313400007551536,0.0,True,ok,4408,4408
1371,51,5.1000000000000005,11,215676.0590815,215676.0848636,25.185400008922443,25.782100012293085,20.758099999511614,3.1350000062957406,0.0,True,ok,4418,4418
1372,52,5.2,11,215676.0921935,215676.1170909,24.279299977933988,24.897399998735636,20.95279999775812,2.046300010988489,0.0,True,ok,4600,4600
1373,53,5.300000000000001,11,215676.1258586,215676.150391,23.83729998837225,24.53240001341328,20.10069999960251,2.2573999885935336,0.0,True,ok,4489,4489
1374,54,5.4,11,215676.1592067,215676.1832834,23.490399995353073,24.076700006844476,19.87729998654686,2.3197999980766326,0.0,True,ok,4625,4625
1375,55,5.5,11,215676.1922063,215676.2160681,23.38130000862293,23.861800000304356,19.805599993560463,2.2662999981548637,0.0,True,ok,4379,4379
1376,56,5.6000000000000005,11,215676.2257524,215676.2504101,24.19910000753589,24.657700007082894,20.362100010970607,2.5628000148572028,0.0,True,ok,4212,4212
1377,57,5.7,11,215676.2591264,215676.2838745,24.28059998783283,24.748099996941164,20.766600006027147,2.2452000121120363,0.0,True,ok,4229,4229
1378,58,5.800000000000001,11,215676.292106,215676.3179881,25.417199998628348,25.882099987939,21.421500016003847,2.3643999884370714,0.0,True,ok,4294,4294
1379,59,5.9,11,215676.3254603,215676.3514178,25.281100010033697,25.95750000909902,21.439300006022677,2.4676000175531954,0.0,True,ok,4337,4337
1380,60,6.0,11,215676.3592994,215676.3860189,26.2423999956809,26.719499990576878,22.405199997592717,2.242900023702532,0.0,True,ok,4334,4334
1381,61,6.1000000000000005,11,215676.3921469,215676.4184021,25.693500007037073,26.255200005834922,22.106499993242323,2.2791999799665064,0.0,True,ok,4169,4169
1382,62,6.2,11,215676.4257697,215676.4512365,25.009100005263463,25.466799997957423,21.337499987566844,2.348500012885779,0.0,True,ok,4172,4172
1383,63,6.300000000000001,11,215676.4591995,215676.485375,25.699399993754923,26.17549998103641,20.792399998754263,3.4380999859422445,33.42980000888929,True,ok,4147,4147
1384,64,6.4,11,215676.4923894,215676.5165832,23.701900005107746,24.193799996282905,20.166800008155406,2.2305000165943056,0.0,True,ok,4178,4178
1385,65,6.5,11,215676.5254637,215676.552517,26.336300012189895,27.053300000261515,23.066299996571615,1.9800000009126961,0.0,True,ok,4169,4169
1386,66,6.6000000000000005,11,215676.5590119,215676.5832612,23.657599987927824,24.24929998232983,20.128200005274266,2.191600011428818,0.0,True,ok,4168,4168
1387,67,6.7,11,215676.5925148,215676.6170082,23.806000011973083,24.493400007486343,20.17680002609268,2.278100000694394,0.0,True,ok,4086,4086
1388,68,6.800000000000001,11,215676.6257803,215676.6498924,23.415599978761747,24.112099985359237,19.74069999414496,2.3096999793779105,0.0,True,ok,4379,4379
1389,69,6.9,11,215676.6591448,215676.6839313,24.293599999509752,24.786499998299405,20.839200005866587,2.0946000004187226,0.0,True,ok,4282,4282
1390,70,7.0,11,215676.692187,215676.7180791,25.267800025176257,25.892100005876273,19.85790001344867,4.062200023327023,0.0,True,ok,4247,4247
1391,71,7.1000000000000005,11,215676.7255373,215676.7496151,23.613099998328835,24.07780001522042,19.961299985880032,2.148600004147738,0.0,True,ok,4354,4354
1392,72,7.2,11,215676.7591181,215676.7847799,25.189499981934205,25.661799998488277,21.390799985965714,2.4167999799828976,0.0,True,ok,4628,4628
1393,73,7.300000000000001,11,215676.7925313,215676.8198216,26.822399988304824,27.290300000458956,22.8105999995023,2.214900014223531,0.0,True,ok,4287,4287
1394,74,7.4,11,215676.8258872,215676.850515,24.107900011586025,24.627800012240186,20.610200008377433,2.1351000177673995,0.0,True,ok,4455,4455
1395,75,7.5,11,215676.8590759,215676.8837502,24.00960001978092,24.674300017068163,20.54379999754019,2.1053999953437597,0.0,True,ok,4560,4560
1396,76,7.6000000000000005,11,215676.892637,215676.9177286,24.47750000283122,25.091599993174896,20.954999985406175,2.1471999934874475,0.0,True,ok,4662,4662
1397,77,7.7,11,215676.925815,215676.9509164,24.67630000319332,25.10140000958927,20.892400003504008,2.012399985687807,0.0,True,ok,4381,4381
1398,78,7.800000000000001,11,215676.9589253,215676.9856075,26.133200008189306,26.68220002669841,20.653999992646277,4.1031999862752855,0.0,True,ok,4350,4350
1399,79,7.9,11,215676.9925201,215677.0183001,25.1249999855645,25.77999999630265,20.95730000291951,2.8525000088848174,0.0,True,ok,4058,4058
1400,80,8.0,11,215677.0256409,215677.0518985,25.573499995516613,26.257599995005876,22.067399986553937,2.1745999983977526,0.0,True,ok,4074,4074
1401,81,8.1,11,215677.0589245,215677.0850008,25.59189999010414,26.07630001148209,22.119500004919246,2.1560000022873282,0.0,True,ok,4079,4079
1402,82,8.200000000000001,11,215677.0922516,215677.1163916,23.680799989961088,24.13999999407679,20.201200008159503,2.1189999824855477,0.0,True,ok,4288,4288
1403,83,8.3,11,215677.125525,215677.1514107,25.3828999993857,25.885699986247346,21.7871000058949,2.206000004662201,0.0,True,ok,4269,4269
